hour,dep_scheduled,dep_actual,delay_min,airline_name,flight_number,temp,humidity,pressure,wind_speed,weather,avg_speed,total_vehicles
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:06:00+00:00,16.0,Pakistan International Airlines,5033.0,15.56,75.0,1013.0,8.05,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:06:00+00:00,16.0,Pakistan International Airlines,5033.0,15.56,75.0,1014.0,5.81,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:06:00+00:00,16.0,Thai Airways International,7554.0,15.56,75.0,1013.0,8.05,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:06:00+00:00,16.0,Thai Airways International,7554.0,15.56,75.0,1014.0,5.81,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:06:00+00:00,16.0,Turkish Airlines,33.0,15.56,75.0,1013.0,8.05,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:06:00+00:00,16.0,Turkish Airlines,33.0,15.56,75.0,1014.0,5.81,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:09:00+00:00,19.0,Turkish Airlines,201.0,15.56,75.0,1013.0,8.05,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:09:00+00:00,19.0,Turkish Airlines,201.0,15.56,75.0,1014.0,5.81,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:17:00+00:00,27.0,Turkish Airlines,205.0,15.56,75.0,1013.0,8.05,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:50:00+00:00,2025-10-28 15:17:00+00:00,27.0,Turkish Airlines,205.0,15.56,75.0,1014.0,5.81,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:55:00+00:00,2025-10-28 15:11:00+00:00,16.0,American Airlines,6612.0,15.56,75.0,1013.0,8.05,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:55:00+00:00,2025-10-28 15:11:00+00:00,16.0,American Airlines,6612.0,15.56,75.0,1014.0,5.81,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:55:00+00:00,2025-10-28 15:11:00+00:00,16.0,British Airways,677.0,15.56,75.0,1013.0,8.05,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:55:00+00:00,2025-10-28 15:11:00+00:00,16.0,British Airways,677.0,15.56,75.0,1014.0,5.81,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:55:00+00:00,2025-10-28 15:41:00+00:00,46.0,Turkish Airlines,2522.0,15.56,75.0,1013.0,8.05,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:55:00+00:00,2025-10-28 15:41:00+00:00,46.0,Turkish Airlines,2522.0,15.56,75.0,1014.0,5.81,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:55:00+00:00,2025-10-28 15:24:00+00:00,29.0,Turkish Airlines,6212.0,15.56,75.0,1013.0,8.05,Clouds,,
2025-10-28 17:00:00+03:00,2025-10-28 14:55:00+00:00,2025-10-28 15:24:00+00:00,29.0,Turkish Airlines,6212.0,15.56,75.0,1014.0,5.81,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,,0.0,Qanot Sharq,576.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,,0.0,Qanot Sharq,576.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,2025-10-28 15:15:00+00:00,15.0,Turkish Airlines,9008.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,2025-10-28 15:15:00+00:00,15.0,Turkish Airlines,9008.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,2025-10-28 15:15:00+00:00,15.0,LOT - Polish Airlines,134.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,2025-10-28 15:15:00+00:00,15.0,LOT - Polish Airlines,134.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,2025-10-28 15:06:00+00:00,6.0,Turkish Airlines,118.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,2025-10-28 15:06:00+00:00,6.0,Turkish Airlines,118.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,2025-10-28 15:21:00+00:00,21.0,Turkish Airlines,250.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,2025-10-28 15:21:00+00:00,21.0,Turkish Airlines,250.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,,80.0,empty,,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:00:00+00:00,,80.0,empty,,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:05:00+00:00,2025-10-28 15:33:00+00:00,28.0,Icelandair,7056.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:05:00+00:00,2025-10-28 15:33:00+00:00,28.0,Icelandair,7056.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:05:00+00:00,2025-10-28 15:33:00+00:00,28.0,Turkish Airlines,174.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:05:00+00:00,2025-10-28 15:33:00+00:00,28.0,Turkish Airlines,174.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:05:00+00:00,2025-10-28 15:29:00+00:00,24.0,Turkish Airlines,2678.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:05:00+00:00,2025-10-28 15:29:00+00:00,24.0,Turkish Airlines,2678.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:35:00+00:00,25.0,Turkish Airlines,126.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:35:00+00:00,25.0,Turkish Airlines,126.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,Sichuan Airlines,7201.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,Sichuan Airlines,7201.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,IndiGo,4075.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,IndiGo,4075.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,Air Canada,6707.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,Air Canada,6707.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,SA AVIANCA,6621.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,SA AVIANCA,6621.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,LATAM Airlines,5669.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,LATAM Airlines,5669.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,Pakistan International Airlines,5971.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,Pakistan International Airlines,5971.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,RwandAir,1269.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,RwandAir,1269.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,Turkish Airlines,1971.0,15.56,71.0,1014.0,5.36,Clouds,,
2025-10-28 18:00:00+03:00,2025-10-28 15:10:00+00:00,2025-10-28 15:47:00+00:00,37.0,Turkish Airlines,1971.0,15.56,74.0,1015.0,3.58,Clouds,,
2025-10-28 20:00:00+03:00,2025-10-28 17:55:00+00:00,,25.0,SAS,6827.0,15.56,81.0,1016.0,2.68,Clouds,,
2025-10-28 20:00:00+03:00,2025-10-28 17:55:00+00:00,,0.0,Turkish Airlines,1395.0,15.56,81.0,1016.0,2.68,Clouds,,
2025-10-28 20:00:00+03:00,2025-10-28 17:55:00+00:00,,0.0,LOT - Polish Airlines,4506.0,15.56,81.0,1016.0,2.68,Clouds,,
2025-10-28 20:00:00+03:00,2025-10-28 17:55:00+00:00,,0.0,Turkish Airlines,1765.0,15.56,81.0,1016.0,2.68,Clouds,,
2025-10-28 21:00:00+03:00,2025-10-28 18:00:00+00:00,,0.0,Thai Airways International,9125.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:00:00+00:00,,0.0,Turkish Airlines,1325.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:00:00+00:00,,20.0,Air Serbia,8053.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:00:00+00:00,,20.0,Asiana Airlines,6937.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:00:00+00:00,,20.0,TAP Air Portugal,8804.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:00:00+00:00,,20.0,Turkish Airlines,2334.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:00:00+00:00,,0.0,Turkmenistan Airlines,924.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:00:00+00:00,,20.0,MNG Airlines,300.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:05:00+00:00,,0.0,Etihad Airways,4147.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:05:00+00:00,,0.0,Turkish Airlines,667.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:10:00+00:00,,0.0,SkyUp Airlines,422.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:10:00+00:00,,20.0,Turkish Airlines,2246.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:15:00+00:00,,0.0,Royal Air Maroc,9457.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:15:00+00:00,,0.0,Ethiopian Airlines,1721.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:15:00+00:00,,0.0,Turkish Airlines,676.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:20:00+00:00,,0.0,Turkish Airlines,8305.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:20:00+00:00,,0.0,Royal Air Maroc,911.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:20:00+00:00,,0.0,Turkish Airlines,252.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:20:00+00:00,,0.0,Turkish Airlines,346.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:20:00+00:00,,0.0,Fly One,5326.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:25:00+00:00,,0.0,Saudia,278.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:25:00+00:00,,0.0,Air Astana,1354.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:25:00+00:00,,0.0,Turkish Airlines,354.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:25:00+00:00,,0.0,EgyptAir,9677.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:25:00+00:00,,0.0,Turkish Airlines,1063.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:30:00+00:00,,0.0,Turkish Airlines,8148.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:30:00+00:00,,0.0,LOT - Polish Airlines,136.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:30:00+00:00,,0.0,Pegasus,1984.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:30:00+00:00,,0.0,Turkish Airlines,529.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:30:00+00:00,,0.0,UTair Aviation,728.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:30:00+00:00,,20.0,Royal Air Maroc,321.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:30:00+00:00,,50.0,Air Bohemia,712.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:40:00+00:00,,0.0,British Airways,679.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:40:00+00:00,,20.0,Turkish Airlines,2636.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:50:00+00:00,,0.0,Croatia Airlines,5353.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:50:00+00:00,,0.0,Turkish Airlines,1055.0,,,,,,,
2025-10-28 21:00:00+03:00,2025-10-28 18:50:00+00:00,,20.0,Turkish Airlines,2852.0,,,,,,,
2025-10-28 04:00:00+03:00,2025-10-28 01:20:00+00:00,2025-10-28 01:31:00+00:00,11.0,Turkish Airlines,256.0,14.45,88.0,1009.0,1.34,Clouds,,
2025-10-28 04:00:00+03:00,2025-10-28 01:20:00+00:00,2025-10-28 01:31:00+00:00,11.0,Turkish Airlines,256.0,14.45,84.0,1010.0,0.89,Clouds,,
2025-10-28 04:00:00+03:00,2025-10-28 01:30:00+00:00,2025-10-28 01:47:00+00:00,17.0,Turkish Airlines,344.0,14.45,88.0,1009.0,1.34,Clouds,,
2025-10-28 04:00:00+03:00,2025-10-28 01:30:00+00:00,2025-10-28 01:47:00+00:00,17.0,Turkish Airlines,344.0,14.45,84.0,1010.0,0.89,Clouds,,
2025-10-28 08:00:00+03:00,2025-10-28 05:00:00+00:00,2025-10-28 05:18:00+00:00,18.0,Turkish Airlines,6989.0,,,,,,,
2025-10-28 10:00:00+03:00,2025-10-28 07:00:00+00:00,2025-10-28 07:20:00+00:00,20.0,Air Serbia,8033.0,,,,,,,
2025-10-28 10:00:00+03:00,2025-10-28 07:00:00+00:00,2025-10-28 07:20:00+00:00,20.0,Turkish Airlines,2310.0,,,,,,,
2025-10-28 10:00:00+03:00,2025-10-28 07:10:00+00:00,2025-10-28 07:21:00+00:00,11.0,Air Serbia,8226.0,,,,,,,
2025-10-28 10:00:00+03:00,2025-10-28 07:10:00+00:00,2025-10-28 07:21:00+00:00,11.0,Turkish Airlines,2826.0,,,,,,,
2025-10-28 10:00:00+03:00,2025-10-28 07:15:00+00:00,,16.0,Aeroflot,,,,,,,,
2025-10-28 15:00:00+03:00,2025-10-28 12:55:00+00:00,2025-10-28 13:22:00+00:00,27.0,TAROM,9175.0,16.12,71.0,1013.0,6.26,Clouds,,
2025-10-28 15:00:00+03:00,2025-10-28 12:55:00+00:00,2025-10-28 13:22:00+00:00,27.0,Turkish Airlines,2416.0,16.12,71.0,1013.0,6.26,Clouds,,
2025-10-28 15:00:00+03:00,2025-10-28 12:55:00+00:00,2025-10-28 12:54:00+00:00,-1.0,Iraqi Airways,220.0,16.12,71.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:23:00+00:00,23.0,IndiGo,4201.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:23:00+00:00,23.0,IndiGo,4201.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:23:00+00:00,23.0,Turkish Airlines,1033.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:23:00+00:00,23.0,Turkish Airlines,1033.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,IndiGo,4251.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,IndiGo,4251.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,Malaysia Airlines,4327.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,Malaysia Airlines,4327.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,Singapore Airlines,6259.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,Singapore Airlines,6259.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,TAP Air Portugal,6453.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,TAP Air Portugal,6453.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,Turkish Airlines,1759.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:00:00+00:00,2025-10-28 13:28:00+00:00,28.0,Turkish Airlines,1759.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:10:00+00:00,2025-10-28 13:31:00+00:00,21.0,Aeroflot,631.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:10:00+00:00,2025-10-28 13:31:00+00:00,21.0,Aeroflot,631.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:30:00+00:00,2025-10-28 13:45:00+00:00,15.0,Saudia,258.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:30:00+00:00,2025-10-28 13:45:00+00:00,15.0,Saudia,258.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:30:00+00:00,2025-10-28 13:51:00+00:00,21.0,Air Serbia,8204.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:30:00+00:00,2025-10-28 13:51:00+00:00,21.0,Air Serbia,8204.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:30:00+00:00,2025-10-28 13:51:00+00:00,21.0,Turkish Airlines,2226.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:30:00+00:00,2025-10-28 13:51:00+00:00,21.0,Turkish Airlines,2226.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:35:00+00:00,2025-10-28 13:56:00+00:00,21.0,Turkish Airlines,2830.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:35:00+00:00,2025-10-28 13:56:00+00:00,21.0,Turkish Airlines,2830.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:40:00+00:00,2025-10-28 13:50:00+00:00,10.0,Air Serbia,8093.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:40:00+00:00,2025-10-28 13:50:00+00:00,10.0,Air Serbia,8093.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:40:00+00:00,2025-10-28 13:50:00+00:00,10.0,Turkish Airlines,2418.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:40:00+00:00,2025-10-28 13:50:00+00:00,10.0,Turkish Airlines,2418.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,IndiGo,4023.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,IndiGo,4023.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Uzbekistan Airways,7279.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Uzbekistan Airways,7279.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Air New Zealand,4854.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Air New Zealand,4854.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Pakistan International Airlines,5009.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Pakistan International Airlines,5009.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Thai Airways International,7550.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Thai Airways International,7550.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Turkish Airlines,9.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Turkish Airlines,9.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:24:00+00:00,34.0,IndiGo,4039.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:24:00+00:00,34.0,IndiGo,4039.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:24:00+00:00,34.0,Pakistan International Airlines,5079.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:24:00+00:00,34.0,Pakistan International Airlines,5079.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:24:00+00:00,34.0,Turkish Airlines,79.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:24:00+00:00,34.0,Turkish Airlines,79.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:00:00+00:00,10.0,Turkish Airlines,273.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:00:00+00:00,10.0,Turkish Airlines,273.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Turkish Airlines,1299.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:18:00+00:00,28.0,Turkish Airlines,1299.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:05:00+00:00,15.0,Sichuan Airlines,7207.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:05:00+00:00,15.0,Sichuan Airlines,7207.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:05:00+00:00,15.0,IndiGo,4069.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:05:00+00:00,15.0,IndiGo,4069.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:05:00+00:00,15.0,Air Canada,6698.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:05:00+00:00,15.0,Air Canada,6698.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:05:00+00:00,15.0,SA AVIANCA,6619.0,16.12,71.0,1013.0,7.15,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:05:00+00:00,15.0,SA AVIANCA,6619.0,16.12,75.0,1013.0,6.26,Clouds,,
2025-10-28 16:00:00+03:00,2025-10-28 13:50:00+00:00,2025-10-28 14:05:00+00:00,15.0,Pakistan International Airlines,5985.0,16.12,71.0,1013.0,7.15,Clouds,,
